Organización Inventario	Artículo	Descripción	Fecha de Creacion	Fecha de ultima actualizacion	Creado Por	Importado	Provisión Inventarios	NUMERADOS	En Custodia	Artículo Plan Vallejo	Cliente Producto	Flexfield12	flexfield13	Pricat Desc Larga	Pricat Desc Corta	Responsabilidad	Actualizado por	Atributo6	Crear En Wip	Suministro Tipo	Subinventario	WIP_SUPPLY_LOCATOR_ID	Localizador	Tipo Tolerancia	Valor Tolerancia	Arrastre Inventario	Retraso Operación
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007646	GENERICO CANTO PLANO LISO 22MM ESPESOR 1MM PARTE B	10-ago-10	28-jul-22	INGESTRUCTURAS_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007647	RIEL STERLING 75 LB X 35CM RSA/35 - HRE320-35	11-ago-10	22-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007658	BRAZO MECANICO PARA 8LB (Ref: HEN308-00)	13-ago-10	26-feb-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007669	FORMICA BROWN OAK MATE REF: 1836 1220MM X 2440MM F8	18-oct-11	27-nov-23	INGESTRUCTURAS_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007671	FORMICA HARD ROCK MAPLE MATE REF: 0791 1530MM X 3660MM F8	18-ago-10	28-nov-23	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	36	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007680	TUBO CUADRADO ESTRUCTURAL 2PULGADAS 6000MM CALIBRE 16 LAMINA ACEITADA Y DECAPADA	26-ago-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	TRONZSILLA	761182	MTS.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007683	FORMICA CLOUDY (GRIS NUBE) MATE REF: 2189 1220MM X 3060MM F8	26-ago-10	27-nov-23	INGESTRUCTURAS_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007687	PINTURA LIQUIDA LACA NEGRO BRILLANTE	1-sep-10	17-feb-25	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	MP_WIP	364338	PI .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007690	PINTURA LIQUIDA LACA CAFÉ YANBAL 7032	1-sep-10	17-feb-25	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	MP_WIP	364338	PI .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007702	TRAVESAÑO PARTE TUBO DE 700 MM CORTE A 45 GRADOS EN LOS 2 EXTREMOS	3-sep-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007703	TRAVESAÑO PARTE TUBO DE 750 MM CORTE A 45 GRADOS EN LOS 2 EXTREMOS	3-sep-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007704	PARAL PARTE TUBO DE 672MM CORTE A 45 GRADOS EN 1 EXTREMO LKSO201010	3-sep-10	12-may-25	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007715	SUPERCOR WENGUE TEXTURADO DE 25MM 1530MM X 2440MM	8-sep-10	14-feb-25	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		N	Proceso Tirar Operación	CARPINT	760956	AGL.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007724	SUPERFONDO WENGUE DE 4MM 1530MM X 2440MM	10-sep-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	CARPINT	760956	AGL.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007729	UNION A 180 GRADOS NAO MPR030241	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007730	UNION A 90 GRADOS NAO MPR030240	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007731	UNION EN T NAO MPR030242	15-sep-10	26-feb-21	EFLOREZ352_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007732	UNION EN X NAO	15-sep-10	26-feb-21	EFLOREZ352_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007733	SOPORTE 180 GRADOS NAO MPR090441	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007734	SOPORTE 90 GRADOS NAO MPR090442	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007735	SOPORTE EN T NAO	15-sep-10	26-feb-21	EFLOREZ352_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007737	SOPORTE TERMINAL PANEL NAO MPR090445	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007751	TAPA SOPORTE 180 GRADOS NAO MPR030245	15-sep-10	26-feb-21	EFLOREZ352_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007752	TAPA SOPORTE 90 GRADOS NAO MPR030246	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007753	TAPA SOPORTE EN T NAO	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007754	TAPA SOPORTE EN X NAO	15-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007755	ANCLAJE PANEL NAO MPR090446	15-sep-10	26-feb-21	EFLOREZ352_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007761	TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO	20-sep-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007771	KLEANEX AXW 50% X 20KG	21-sep-10	28-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007775	FORMICA NOCE MATE REF: 1841 1220MM X 2440MM F8	21-sep-10	27-nov-23	EFLOREZ352_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007802	PERFIL ALUMINIO ANODIZADO MANIJA AE-2519 3000MM	27-sep-10	9-nov-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	ALUMINIOS	760954	MPA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007806	PUNTERA EN CRUZ MULTIPLE CRITTERIUM 8CM MPR030-249	28-sep-10	22-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007807	PUNTERA EN T MULTIPLE CRITTERIUM 8CM MPR030-250	28-sep-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007808	PUNTERA A 180° TIPO B MULTIPLE CRITTERIUM 8CM MPR030-251	28-sep-10	22-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007809	PUNTERA A 90° MULTIPLE CRITTERIUM 8CM MPR030-252	28-sep-10	22-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007810	PUNTERA TERMINAL KIT TERMINAL MULTIPLE CRITTERIUM 8CM MPR030-261	28-sep-10	22-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007814	TELA PROQUINAL SILVERTEX MET ICE	30-sep-10	1-ago-23	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		N	Proceso Tirar Operación	CARPINT	761165	TEL.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007823	PIVOTE ZINCADO PARA BUJE	1-oct-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007824	BUJE COMPLEMENTO BISAGRA POLIPROPILENO	1-oct-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007826	VAIVEN TOPE MAGNETICO CAFÉ REF: HVA211-01	1-oct-10	26-mar-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007829	HILO NYLBOND  60T45  4500M   VCN  CFN REF: S669060-53SVA (APTAN)  339-60 COLOR VG-6300 GRIS PLATA	1-oct-10	16-feb-25	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		N	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007830	HILO NYLBOND 60T45 4500M COLOR REF S669060 14QVA VERDE PISTACHO( vp-6006 VERDE PISTACHO REF:N339-60)	1-oct-10	16-feb-25	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		N	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007851	VIDRIO LAMINADO TRANSPARENTE 3+3	6-oct-10	10-sep-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007852	VIDRIO LAMINADO TRANSPARENTE 4+4	6-oct-10	17-ene-15	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007861	CEPILLO BAJO PUERTA TRANSPARENTE DE 12MM TESA LARGO 1 METRO SKU 14642	8-oct-10	22-ene-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007862	VISOR EN ACRILICO TRANSPARENTE 60X100MM LOCKERS DELIMA ALE770274	8-oct-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007867	CONJUNTO SUJECION LINEA EXPRESS MPR030-262	12-oct-10	26-feb-21	EFLOREZ352_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007876	TORNILLO PRISIONERO SIN CABEZA DE 1 X 1/4	15-oct-10	26-feb-21	INGESTRUCTURAS_CO	SI	SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007879	RODACHINA CON FRENO + ESPIGO REF.: ROD 3-PU-039-E 1/2-FT0/OO-00-PL-GR-TL	20-oct-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007882	PAÑO LIMPIEZA WYPALL X80 REGULAR ROLL BLANCO 30163166 42*28CM 80PAÑOS   KIMBERLY	20-oct-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007900	CANTO HAYA MATE REF: 1750 35MM X 2MM	2-nov-10	20-jun-23	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007901	CANTO NOCE CAFFE LATTE MATE REF: 1832 35MM X 2MM	2-nov-10	20-jun-23	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007921	TORNILLO DRYWALL NO.10 X 2-1/2 ZINCADO NEGRO	4-nov-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007926	CODIGO MUESTRA MATERIA PRIMA EN UNIDAD	5-nov-10	12-nov-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		N	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007935	RIEL REPON BAYONETA  45CM 75LB HRE126-45	8-nov-10	22-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007938	TUERCA REMACHABLE 1/4 HEXAGONAL ZINCADA	12-nov-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22007939	NIVELADOR ARTICULABLE 7CM 5/16 X 1 NEGRO MPR080216	12-nov-10	28-ene-21	INGESTRUCTURAS_CO		SI									MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008001	AGLOMERADO CRUDO DE 1530X2440MM ESPESOR 9MM	26-jul-07	25-sep-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	CARPINT	760956	AGL.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008088	BUJE COSTADO MESAS MOVILES (MOVIL) MPR-370-022	1-ago-07	28-jul-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008091	PN-22-550 TAPON PLASTICO PARA HERRAJE SILLA CLASS	1-ago-07	10-nov-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008175	TELA PROQUINAL PRANNA COLOR ROJO	1-ago-07	28-ene-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008187	PUNTERA TERMINAL 600MM  MUL CRITE MPR030200	1-ago-07	26-feb-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008188	PUNTERA UNION A 180 GRADOS 600MM MULTI CRIT MPR030199	1-ago-07	22-ene-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008189	PUNTERA UNION EN T 600MM  MUL CRITE MPR030201	1-ago-07	27-jul-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008190	(PROVI) PUNTERA UNION EN CRUZ 600MM MULTI CRITE MPR030206	1-ago-07	27-jul-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008193	CANTO GRIS CLARO MATE REF: 2730 22MM X 2MM	1-ago-07	20-jun-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008194	CANTO GRAFITO MATE REF: 2174 22MM X 2MM	1-ago-07	20-jun-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008195	CANTO GRIS CLARO MATE REF: 2730 29MM X 2MM	1-ago-07	20-jun-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008197	CANTO GRIS CLARO MATE REF: 2730 35MM X 2MM	1-ago-07	20-jun-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008198	CANTO GRAFITO MATE REF: 2174 35MM X 2MM	1-ago-07	20-jun-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	LBENAVIDES892_CO		Y	Proceso Tirar Operación	CARPINT	761159	CTA.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008199	ROLLO PELICULA FROSTED CRISTAL ALTO:1.22M Y LARGO 45.7M REF:7725324	1-ago-07	22-ene-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008205	PUNTERA UNION A 90º 600MM MUL CRIT MPR030203	1-ago-07	27-jul-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008219	FORMICA WHITE OAK MATE REF: 1336 1220MM X 2440MM F8	26-jul-07	27-nov-23	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008223	ESCUADRA UNION EN T 6CM MPL MPR080191	1-ago-07	27-jul-22	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008227	CINTA PLASTICA UNION A 90 GRADOS DE 3000MM ALUMINIO MPR040022	1-ago-07	26-feb-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008229	ALUMINIO MEP-084 (OFI-084) DE 6000MM CRUDO MPR030-207 PERFIL UNION	1-ago-07	9-nov-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22008244	CHUPA  ADHESIVA CH3  (PLASTICO)	1-ago-07	22-ene-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
